date,Скорост,Тегло,Дължина,Брой автомобили
2023-03-24 04:00:00,50.91034482758621,3194.6666666666665,5063.448275862069,146
2023-03-24 08:00:00,47.355828220858896,2280.6889632107022,4689.6875,329
2023-03-24 12:00:00,49.63375796178344,1812.5677655677655,4305.345911949686,321
2023-03-24 16:00:00,50.23746701846966,1907.626959247649,4006.1827956989246,386
2023-03-24 20:00:00,60.82236842105263,1529.26,3533.8028169014083,154
2023-03-25 00:00:00,57.74193548387097,1251.2,3840.0,65
2023-03-25 04:00:00,51.30357142857143,2051.78,4456.140350877193,57
2023-03-25 08:00:00,52.263829787234044,2226.5714285714284,4252.654867256637,237
2023-03-25 12:00:00,50.53680981595092,1487.3298245614035,3815.6441717791413,331
2023-03-25 16:00:00,48.541935483870965,1653.0,3824.2622950819673,313
2023-03-25 20:00:00,49.35245901639344,1397.9574468085107,3540.3225806451615,125
2023-03-26 00:00:00,48.2,1844.3703703703704,3870.0,40
2023-03-26 04:00:00,57.07936507936508,2656.6976744186045,4274.603174603175,66
2023-03-26 08:00:00,54.51724137931034,2904.1304347826085,4254.464285714285,116
2023-03-26 12:00:00,51.32302405498282,1385.4673913043478,3798.2758620689656,294
2023-03-26 16:00:00,50.416938110749186,1618.1914893617022,3782.7922077922076,310
2023-03-26 20:00:00,47.8955223880597,2223.1944444444443,3769.8529411764707,136
2023-03-27 00:00:00,45.625,1251.25,4088.0,25
2023-03-27 04:00:00,49.457142857142856,2568.829457364341,4560.869565217391,141
2023-03-27 08:00:00,45.70955882352941,2524.70281124498,4925.746268656716,272
2023-03-27 12:00:00,46.13286713286713,1997.685606060606,4479.929577464789,286
2023-03-27 16:00:00,47.955882352941174,2003.6051779935276,4268.545994065282,342
2023-03-27 20:00:00,47.544642857142854,1531.4021739130435,3713.2743362831857,116
2023-03-28 00:00:00,47.0,1685.2222222222222,4000.0,14
2023-03-28 04:00:00,47.29577464788732,2916.0458015267177,5126.9503546099295,142
2023-03-28 08:00:00,45.18565400843882,2774.761467889908,4739.316239316239,243
2023-03-28 12:00:00,46.91554054054054,2122.87265917603,4488.135593220339,300
2023-03-28 16:00:00,48.76010101010101,1849.494623655914,4161.518987341772,399
2023-03-28 20:00:00,48.31578947368421,1720.091836734694,3666.6666666666665,115
2023-03-29 00:00:00,52.5,1421.2222222222222,3355.5555555555557,19
2023-03-29 04:00:00,47.45967741935484,3800.464285714286,5060.8,130
2023-03-29 08:00:00,45.06959706959707,2764.1102362204724,4680.37037037037,276
2023-03-29 12:00:00,47.65245901639344,1972.2517730496454,4159.666666666667,307
2023-03-29 16:00:00,46.566750629722925,1913.2287234042553,4209.873417721519,398
2023-03-29 20:00:00,47.82113821138211,1519.142857142857,3539.0243902439024,124
2023-03-30 00:00:00,43.61538461538461,1261.0,2991.6666666666665,13
2023-03-30 04:00:00,48.416666666666664,2994.3257575757575,4619.178082191781,148
2023-03-30 08:00:00,45.833333333333336,2550.5441860465116,4658.474576271186,242
2023-03-30 12:00:00,47.2557251908397,2567.9330543933056,4779.92277992278,263
2023-03-30 16:00:00,48.24744897959184,1839.9295774647887,4175.321336760925,394
2023-03-30 20:00:00,48.76,1565.4242424242425,3572.268907563025,125
2023-03-31 00:00:00,53.035714285714285,2182.5555555555557,3759.259259259259,28
2023-03-31 04:00:00,49.856,2435.0272727272727,4462.096774193548,126
2023-03-31 08:00:00,47.065934065934066,2159.3254901960786,4547.955390334572,273
2023-03-31 12:00:00,47.911864406779664,1865.4440298507463,4297.594501718213,297
2023-03-31 16:00:00,49.82234957020057,1779.3446153846153,4278.901734104046,351
2023-03-31 20:00:00,50.33532934131737,1678.25,3775.151515151515,167
2023-04-01 00:00:00,54.407407407407405,1675.5531914893618,4118.518518518518,108
2023-04-01 04:00:00,49.61666666666667,2538.2380952380954,4420.37037037037,120
2023-04-01 08:00:00,50.58369098712446,1779.6465116279069,4552.380952380952,466
2023-04-01 12:00:00,52.297687861271676,1572.842105263158,3772.779369627507,351
2023-04-01 16:00:00,50.292096219931274,1612.8239700374531,4072.222222222222,295
2023-04-01 20:00:00,50.61764705882353,1429.0,3677.9411764705883,136
2023-04-02 00:00:00,51.254901960784316,1472.1666666666667,3490.0,51
2023-04-02 04:00:00,50.142857142857146,2360.3928571428573,4392.307692307692,42
2023-04-02 08:00:00,49.57664233576642,2460.5714285714284,4823.7037037037035,138
2023-04-02 12:00:00,51.70169491525424,1579.2340425531916,3998.6486486486488,296
2023-04-02 16:00:00,50.531847133757964,2036.369337979094,4109.872611464968,318
2023-04-02 20:00:00,52.05714285714286,1663.825,3580.0,145
2023-04-03 00:00:00,54.608695652173914,945.875,3490.0,23
2023-04-03 04:00:00,46.710743801652896,3387.548076923077,5475.206611570248,122
2023-04-03 08:00:00,45.85766423357664,2388.0555555555557,4499.256505576208,275
2023-04-03 12:00:00,47.76729559748428,2517.744827586207,4694.006309148265,321
2023-04-03 16:00:00,47.69602272727273,1593.108695652174,4138.746438746439,355
2023-04-03 20:00:00,45.32380952380952,1916.2666666666667,3785.4368932038833,105
2023-04-04 00:00:00,41.5,927.0,3530.769230769231,14
2023-04-04 04:00:00,46.8859649122807,2519.3617021276596,5069.911504424779,116
2023-04-04 08:00:00,45.028673835125446,2373.7663934426228,4904.104477611941,280
2023-04-04 12:00:00,45.56701030927835,2094.3625954198474,4696.8421052631575,292
2023-04-04 16:00:00,49.0026455026455,1980.9348441926345,4222.222222222223,382
2023-04-04 20:00:00,45.5945945945946,1810.4516129032259,3768.4210526315787,118
2023-04-05 00:00:00,35.61363636363637,1123.5333333333333,4034.090909090909,46
2023-04-05 04:00:00,46.62903225806452,3101.5840707964603,5382.644628099173,125
2023-04-05 08:00:00,47.75095785440613,2393.665271966527,4739.615384615385,264
2023-04-05 12:00:00,46.886925795053,1774.233082706767,4193.571428571428,284
2023-04-05 16:00:00,49.34375,2034.182561307902,4161.696658097686,392
2023-04-05 20:00:00,46.53846153846154,1617.21,3829.230769230769,133
2023-04-06 00:00:00,45.70967741935484,1043.0714285714287,3200.0,31
2023-04-06 04:00:00,48.145161290322584,2955.7272727272725,5400.819672131148,125
2023-04-06 08:00:00,44.354166666666664,2647.183856502242,4720.851063829788,241
2023-04-06 12:00:00,49.45544554455446,1921.7099236641222,4398.657718120805,304
2023-04-06 16:00:00,50.01282051282051,1954.7601078167115,4213.265306122449,395
2023-04-06 20:00:00,48.14728682170543,1501.705357142857,3584.4961240310076,129
2023-04-07 00:00:00,45.67857142857143,887.0,3732.1428571428573,28
2023-04-07 04:00:00,46.372093023255815,3490.1916666666666,5488.888888888889,130
2023-04-07 08:00:00,46.857677902621724,1962.8663967611335,4305.263157894737,268
2023-04-07 12:00:00,45.173441734417345,1940.0114285714285,4354.223433242507,371
2023-04-07 16:00:00,47.67294117647059,1740.2247474747476,4190.476190476191,427
2023-04-07 20:00:00,48.00709219858156,1367.0330578512396,3706.4285714285716,141
2023-04-08 00:00:00,52.72,1041.9736842105262,3240.0,51
2023-04-08 04:00:00,49.85294117647059,1964.1764705882354,4412.121212121212,68
2023-04-08 08:00:00,52.3013698630137,2078.5862068965516,4282.027649769585,219
2023-04-08 12:00:00,49.897222222222226,1767.2514792899408,3936.6666666666665,363
2023-04-08 16:00:00,51.12957746478873,1906.2470930232557,3979.718309859155,361
2023-04-08 20:00:00,51.73026315789474,1457.44776119403,3596.1290322580644,155
2023-04-09 00:00:00,51.46774193548387,967.5208333333334,3514.285714285714,63
2023-04-09 04:00:00,48.0,1613.1,3923.809523809524,69
2023-04-09 08:00:00,49.80891719745223,1818.692857142857,4349.044585987262,157
2023-04-09 12:00:00,51.493288590604024,1546.636042402827,3899.6644295302012,299
2023-04-09 16:00:00,50.85667752442997,1845.1027397260275,3929.641693811075,308
2023-04-09 20:00:00,47.654411764705884,1757.5740740740741,3701.470588235294,138
2023-04-10 00:00:00,45.42307692307692,2314.5263157894738,4480.0,26
2023-04-10 04:00:00,48.376068376068375,2879.128712871287,5212.844036697248,117
2023-04-10 08:00:00,46.06185567010309,2633.8654545454547,4620.833333333333,293
2023-04-10 12:00:00,47.99430199430199,2202.6163141993957,4432.011331444759,355
2023-04-10 16:00:00,47.824766355140184,1733.941475826972,4104.672897196262,433
2023-04-10 20:00:00,47.38793103448276,1697.8365384615386,3790.5172413793102,117
2023-04-11 00:00:00,44.09090909090909,4417.714285714285,4381.818181818182,11
2023-04-11 04:00:00,48.98924731182796,2753.9655172413795,5113.186813186813,94
2023-04-11 08:00:00,47.797872340425535,2383.7743190661477,4660.431654676259,285
2023-04-11 12:00:00,48.05079365079365,2188.2027972027972,4419.488817891373,318
2023-04-11 16:00:00,47.987046632124354,2145.7175792507205,4332.642487046632,392
2023-04-11 20:00:00,51.05263157894737,1959.2068965517242,3869.1729323308273,133
2023-04-12 00:00:00,61.48717948717949,2361.24,4058.823529411765,45
2023-04-12 04:00:00,45.30357142857143,3733.0416666666665,5630.909090909091,112
2023-04-12 08:00:00,47.96140350877193,2370.0438247011953,4446.043165467626,287
2023-04-12 12:00:00,48.73701298701299,2479.7388316151205,4444.951140065146,309
2023-04-12 16:00:00,49.76485788113695,1802.745856353591,4290.38961038961,388
2023-04-12 20:00:00,47.51063829787234,2277.394495412844,4125.874125874126,144
2023-04-13 00:00:00,51.10344827586207,1974.235294117647,3810.714285714286,29
2023-04-13 04:00:00,48.86046511627907,2379.1946902654868,4538.0952380952385,131
2023-04-13 08:00:00,45.41312741312741,2289.1125,4829.571984435797,262
2023-04-13 12:00:00,47.994082840236686,1714.1993569131832,4135.988200589971,342
2023-04-13 16:00:00,50.53405994550409,1823.5975975975975,4321.857923497268,370
2023-04-13 20:00:00,51.88111888111888,1491.198347107438,3689.43661971831,145
2023-04-14 00:00:00,48.91836734693877,1800.344827586207,3517.021276595745,49
2023-04-14 04:00:00,46.666666666666664,4159.0,5417.5,42
2023-04-14 08:00:00,50.06372549019608,2181.9635416666665,4416.5,204
2023-04-14 12:00:00,49.99691358024691,1418.3825503355704,3842.2360248447203,325
2023-04-14 16:00:00,51.42748091603053,1661.1604938271605,4050.0,271
2023-04-14 20:00:00,48.20909090909091,1369.1847826086957,3450.0,110
2023-04-15 00:00:00,50.43478260869565,2241.1153846153848,3556.521739130435,47
2023-04-15 04:00:00,50.59375,2418.3414634146343,3988.3333333333335,64
2023-04-15 08:00:00,51.08843537414966,2059.967741935484,4451.388888888889,150
2023-04-15 12:00:00,51.51190476190476,1619.5782608695652,4033.864541832669,252
2023-04-15 16:00:00,51.42307692307692,1485.484693877551,3848.309178743961,210
2023-04-15 20:00:00,48.92929292929293,1728.703125,4236.458333333333,101
2023-04-16 00:00:00,51.90909090909091,1788.5,4144.117647058823,34
2023-04-16 04:00:00,50.611111111111114,4988.238095238095,5048.484848484848,36
2023-04-16 08:00:00,52.80246913580247,2366.2741935483873,4448.717948717948,81
2023-04-16 12:00:00,50.80740740740741,1988.7796610169491,4435.87786259542,135
2023-04-16 16:00:00,54.36231884057971,1675.3977900552486,4378.921568627451,207
2023-04-16 20:00:00,49.651685393258425,1386.5076923076922,3351.086956521739,94
2023-04-17 00:00:00,46.53846153846154,1074.4166666666667,3076.0,26
2023-04-17 04:00:00,50.892857142857146,2723.969696969697,4336.363636363636,56
2023-04-17 08:00:00,50.245810055865924,2439.864406779661,4624.705882352941,185
2023-04-17 12:00:00,52.114285714285714,1665.4160583941605,3993.0817610062895,322
2023-04-17 16:00:00,53.06666666666667,1689.1290322580646,4196.166134185303,318
2023-04-17 20:00:00,54.640845070422536,2404.3846153846152,3690.5109489051097,144
2023-04-18 00:00:00,56.04761904761905,4941.181818181818,3768.181818181818,22
2023-04-18 04:00:00,44.61607142857143,4902.95652173913,5417.592592592592,113
2023-04-18 08:00:00,48.16417910447761,2528.1428571428573,4613.740458015267,271
2023-04-18 12:00:00,48.72784810126582,1885.3636363636363,4345.544554455446,323
2023-04-18 16:00:00,50.090425531914896,1711.4705882352941,4414.705882352941,379
2023-04-18 20:00:00,48.48275862068966,1463.7731958762886,3702.6315789473683,116
2023-04-19 00:00:00,44.80952380952381,1854.7142857142858,4190.0,21
2023-04-19 04:00:00,47.794871794871796,2381.372549019608,4950.427350427351,118
2023-04-19 08:00:00,47.1699604743083,2284.3948497854076,4601.209677419355,255
2023-04-19 12:00:00,47.729537366548044,2777.9888475836433,4560.215053763441,285
2023-04-19 16:00:00,48.854166666666664,1984.8103448275863,4402.645502645502,386
2023-04-19 20:00:00,53.853801169590646,1904.258064516129,3586.8055555555557,353
2023-04-20 00:00:00,45.580357142857146,5990.0952380952385,3529.0697674418607,117
2023-04-20 04:00:00,49.24285714285714,2409.824,4842.962962962963,142
2023-04-20 08:00:00,48.28897338403042,2001.938524590164,4433.204633204633,264
2023-04-20 12:00:00,46.986666666666665,2522.952755905512,4682.943143812709,311
2023-04-20 16:00:00,49.536,1921.6552706552707,4432.981530343008,381
2023-04-20 20:00:00,48.63636363636363,1633.9722222222222,3691.6666666666665,134
2023-04-21 00:00:00,44.52325581395349,4314.928571428572,3544.871794871795,98
2023-04-21 04:00:00,51.88111888111888,3295.714285714286,4983.453237410072,144
2023-04-21 08:00:00,48.5433962264151,2169.16,4591.79104477612,269
2023-04-21 12:00:00,47.63848396501458,2338.50641025641,4380.938416422287,349
2023-04-21 16:00:00,51.40760869565217,2609.217665615142,4398.373983739837,376
2023-04-21 20:00:00,61.019867549668874,1580.7796610169491,3449.655172413793,158
2023-04-22 00:00:00,51.16393442622951,1043.1666666666667,3833.3333333333335,61
2023-04-22 04:00:00,52.30534351145038,2350.4736842105262,4108.771929824561,132
2023-04-22 08:00:00,49.330960854092524,1536.3142857142857,3999.6428571428573,287
2023-04-22 12:00:00,49.79002624671916,1645.300578034682,4072.1354166666665,384
2023-04-22 16:00:00,51.73270440251572,1649.0359712230215,3846.7084639498435,320
2023-04-22 20:00:00,56.78431372549019,1251.1120689655172,3707.3825503355706,155
2023-04-23 00:00:00,63.75,1360.8367346938776,3576.7123287671234,80
2023-04-23 04:00:00,72.18,1833.7222222222222,3706.9767441860463,156
2023-04-23 08:00:00,54.05263157894737,2144.6796116504856,4631.782945736434,135
2023-04-23 12:00:00,51.51291512915129,1855.2697095435685,4012.5,275
2023-04-23 16:00:00,51.289855072463766,1496.4609375,3802.536231884058,280
2023-04-23 20:00:00,48.97037037037037,1704.279569892473,3888.8888888888887,137
2023-04-24 00:00:00,46.68421052631579,943.0,3962.5,19
2023-04-24 04:00:00,48.27049180327869,3057.706422018349,5150.0,122
2023-04-24 08:00:00,46.70520231213873,2417.3131672597865,4467.35294117647,349
2023-04-24 12:00:00,50.30945558739255,2319.449324324324,4311.271676300578,356
2023-04-24 16:00:00,50.256410256410255,2257.802359882006,4469.465648854962,402
2023-04-24 20:00:00,64.06944444444444,1783.9767441860465,3425.2688172043013,223
2023-04-25 00:00:00,59.578125,2654.785714285714,3684.6153846153848,67
2023-04-25 04:00:00,46.333333333333336,3328.978021978022,4961.538461538462,124
2023-04-25 08:00:00,47.520833333333336,2707.746987951807,4609.407665505227,300
2023-04-25 12:00:00,48.74679487179487,1991.4645669291338,4294.551282051282,325
2023-04-25 16:00:00,51.79577464788732,2061.1055555555554,4265.176470588235,437
2023-04-25 20:00:00,48.353591160220994,1926.0309278350514,3727.0588235294117,186
2023-04-26 00:00:00,44.0377358490566,1104.7272727272727,3867.9245283018868,57
2023-04-26 04:00:00,50.83448275862069,2435.2644628099174,4941.726618705036,149
2023-04-26 08:00:00,48.06666666666667,2247.216814159292,4467.588932806324,259
2023-04-26 12:00:00,48.294930875576036,2984.1776649746193,4676.525821596244,222
2023-04-26 16:00:00,49.99757281553398,2240.264623955432,4508.495145631068,422
2023-04-26 20:00:00,47.567567567567565,1657.6691729323309,3790.0,150
2023-04-27 00:00:00,44.142857142857146,6208.5,4820.0,21
2023-04-27 04:00:00,47.224806201550386,2597.336363636364,4692.8,129
2023-04-27 08:00:00,45.88926174496644,1926.4727272727273,4428.523489932886,302
2023-04-27 12:00:00,45.523809523809526,2170.836363636364,4516.551724137931,297
2023-04-27 16:00:00,47.94315245478036,1835.3522727272727,4387.5,390
2023-04-27 20:00:00,49.58,1319.2279411764705,5235.333333333333,151
2023-04-28 00:00:00,48.37931034482759,5198.846153846154,5221.428571428572,29
2023-04-28 04:00:00,48.09929078014184,3186.7522123893805,6010.44776119403,143
2023-04-28 08:00:00,45.575250836120404,2400.631768953069,5713.60544217687,301
2023-04-28 12:00:00,47.63687150837989,2132.652818991098,5891.316526610644,359
2023-04-28 16:00:00,48.85078534031414,1838.5509641873277,5541.223404255319,382
2023-04-28 20:00:00,45.79365079365079,956.6590909090909,4377.049180327869,64
2023-04-29 00:00:00,49.3448275862069,1173.4102564102564,4896.551724137931,58
2023-04-29 04:00:00,52.04761904761905,2595.8039215686276,5927.868852459016,63
2023-04-29 08:00:00,51.3716814159292,1900.549019607843,5597.777777777777,227
2023-04-29 12:00:00,50.24464831804281,1326.979933110368,5352.336448598131,329
2023-04-29 16:00:00,50.33450704225352,1426.7218045112782,5235.714285714285,284
2023-04-29 20:00:00,44.87162162162162,1314.402985074627,5134.693877551021,149
2023-04-30 00:00:00,52.71604938271605,1090.0882352941176,5120.731707317073,83
2023-04-30 04:00:00,49.391304347826086,2824.5151515151515,5926.190476190476,46
2023-04-30 08:00:00,50.08527131782946,2075.5688073394494,5822.047244094489,130
2023-04-30 12:00:00,50.98540145985402,1861.2558139534883,5628.676470588235,279
2023-04-30 16:00:00,50.26966292134831,1599.40329218107,5325.187969924812,270
2023-04-30 20:00:00,50.25,1439.0111111111112,5023.584905660377,108
2023-05-01 00:00:00,50.56666666666667,2300.733333333333,5040.740740740741,62
2023-05-01 04:00:00,49.60377358490566,2082.317073170732,5690.566037735849,106
2023-05-01 08:00:00,49.57142857142857,2235.0402298850577,5968.617021276596,382
2023-05-01 12:00:00,50.78476821192053,1751.6877192982456,5709.333333333333,305
2023-05-01 16:00:00,51.15359477124183,1691.9857651245552,5365.901639344263,308
2023-05-01 20:00:00,47.93388429752066,1458.1960784313726,5039.495798319328,121
2023-05-02 00:00:00,47.69565217391305,4400.733333333334,5590.909090909091,24
2023-05-02 04:00:00,48.48872180451128,3111.8125,5910.9375,134
2023-05-02 08:00:00,45.05384615384615,1942.670781893004,5890.196078431372,261
2023-05-02 12:00:00,48.160583941605836,1938.5698113207548,5893.7037037037035,274
2023-05-02 16:00:00,47.60606060606061,1860.7103658536585,5643.454038997214,365
2023-05-02 20:00:00,46.94230769230769,1489.2962962962963,5010.596026490066,157
2023-05-03 00:00:00,39.22222222222222,3731.7272727272725,5855.555555555556,18
2023-05-03 04:00:00,47.375,2707.5656565656564,5834.782608695652,121
2023-05-03 08:00:00,44.98571428571429,2181.5629921259842,5777.419354838709,284
2023-05-03 12:00:00,45.02090592334495,2192.8496240601503,5868.7943262411345,288
2023-05-03 16:00:00,48.76253298153034,1806.0335195530727,5481.117021276596,381
2023-05-03 20:00:00,48.89915966386555,2219.9528301886794,5518.64406779661,119
2023-05-04 00:00:00,46.0,2328.4545454545455,5166.666666666667,25
2023-05-04 04:00:00,48.1171875,3226.504424778761,6166.40625,130
2023-05-04 08:00:00,50.863117870722434,2726.3640552995394,5746.341463414634,263
2023-05-04 12:00:00,44.946666666666665,2310.035335689046,5748.474576271186,304
2023-05-04 16:00:00,48.709273182957396,1719.7229551451187,5512.0300751879695,400
2023-05-04 20:00:00,48.1203007518797,1553.177966101695,5133.082706766917,134
2023-05-05 00:00:00,48.0,1078.8333333333333,5061.9047619047615,21
2023-05-05 04:00:00,49.292307692307695,2836.137614678899,5964.341085271318,131
2023-05-05 08:00:00,47.278125,2309.779783393502,5745.12987012987,324
2023-05-05 12:00:00,48.5186170212766,2006.704678362573,5681.571815718157,377
2023-05-05 16:00:00,50.132075471698116,2143.74780058651,5648.907103825137,375
2023-05-05 20:00:00,50.02521008403362,1696.7920792079208,5340.17094017094,119
2023-05-06 00:00:00,50.93023255813954,1204.962962962963,5483.720930232558,44
2023-05-06 04:00:00,49.492063492063494,1875.9375,5754.237288135593,63
2023-05-06 08:00:00,50.18032786885246,1595.929411764706,5651.123595505618,183
2023-05-06 12:00:00,50.56147540983606,1682.4166666666667,5468.464730290457,244
2023-05-06 16:00:00,51.47787610619469,1583.8714285714286,5341.818181818182,228
2023-05-06 20:00:00,51.55555555555556,1314.5416666666667,5197.752808988764,91
2023-05-07 00:00:00,51.51851851851852,908.4,4696.2962962962965,54
2023-05-07 04:00:00,54.44444444444444,2771.4,5790.566037735849,54
2023-05-07 08:00:00,51.10077519379845,2934.965217391304,5845.669291338582,130
2023-05-07 12:00:00,50.84255319148936,1452.6801801801803,5417.391304347826,239
2023-05-07 16:00:00,50.97019867549669,1518.6205673758866,5298.657718120805,303
2023-05-07 20:00:00,54.048780487804876,1711.423076923077,5228.455284552845,125
2023-05-08 00:00:00,52.375,788.0,5087.5,8
2023-05-08 04:00:00,,,,0
2023-05-08 08:00:00,,,,0
2023-05-08 12:00:00,,,,0
2023-05-08 16:00:00,,,,0
2023-05-08 20:00:00,,,,0
2023-05-09 00:00:00,,,,0
2023-05-09 04:00:00,,,,0
2023-05-09 08:00:00,,,,0
2023-05-09 12:00:00,,,,0
2023-05-09 16:00:00,,,,0
2023-05-09 20:00:00,,,,0
2023-05-10 00:00:00,,,,0
2023-05-10 04:00:00,,,,0
2023-05-10 08:00:00,,,,0
2023-05-10 12:00:00,,,,0
2023-05-10 16:00:00,,,,0
2023-05-10 20:00:00,,,,0
2023-05-11 00:00:00,,,,0
2023-05-11 04:00:00,,,,0
2023-05-11 08:00:00,,,,0
2023-05-11 12:00:00,,,,0
2023-05-11 16:00:00,,,,0
2023-05-11 20:00:00,,,,0
2023-05-12 00:00:00,,,,0
2023-05-12 04:00:00,,,,0
2023-05-12 08:00:00,,,,0
2023-05-12 12:00:00,,,,0
2023-05-12 16:00:00,,,,0
2023-05-12 20:00:00,,,,0
2023-05-13 00:00:00,,,,0
2023-05-13 04:00:00,,,,0
2023-05-13 08:00:00,,,,0
2023-05-13 12:00:00,,,,0
2023-05-13 16:00:00,,,,0
2023-05-13 20:00:00,,,,0
2023-05-14 00:00:00,,,,0
2023-05-14 04:00:00,,,,0
2023-05-14 08:00:00,,,,0
2023-05-14 12:00:00,,,,0
2023-05-14 16:00:00,,,,0
2023-05-14 20:00:00,,,,0
2023-05-15 00:00:00,,,,0
2023-05-15 04:00:00,,,,0
2023-05-15 08:00:00,,,,0
2023-05-15 12:00:00,,,,0
2023-05-15 16:00:00,,,,0
2023-05-15 20:00:00,,,,0
2023-05-16 00:00:00,,,,0
2023-05-16 04:00:00,,,,0
2023-05-16 08:00:00,,,,0
2023-05-16 12:00:00,,,,0
2023-05-16 16:00:00,,,,0
2023-05-16 20:00:00,,,,0
2023-05-17 00:00:00,,,,0
2023-05-17 04:00:00,,,,0
2023-05-17 08:00:00,,,,0
2023-05-17 12:00:00,,,,0
2023-05-17 16:00:00,,,,0
2023-05-17 20:00:00,,,,0
2023-05-18 00:00:00,,,,0
2023-05-18 04:00:00,,,,0
2023-05-18 08:00:00,,,,0
2023-05-18 12:00:00,,,,0
2023-05-18 16:00:00,,,,0
2023-05-18 20:00:00,,,,0
2023-05-19 00:00:00,,,,0
2023-05-19 04:00:00,,,,0
2023-05-19 08:00:00,,,,0
2023-05-19 12:00:00,,,,0
2023-05-19 16:00:00,,,,0
2023-05-19 20:00:00,,,,0
2023-05-20 00:00:00,,,,0
2023-05-20 04:00:00,,,,0
2023-05-20 08:00:00,,,,0
2023-05-20 12:00:00,,,,0
2023-05-20 16:00:00,,,,0
2023-05-20 20:00:00,,,,0
2023-05-21 00:00:00,,,,0
2023-05-21 04:00:00,,,,0
2023-05-21 08:00:00,,,,0
2023-05-21 12:00:00,,,,0
2023-05-21 16:00:00,,,,0
2023-05-21 20:00:00,,,,0
2023-05-22 00:00:00,,,,0
2023-05-22 04:00:00,,,,0
2023-05-22 08:00:00,45.49292929292929,2232.9329004329006,4445.490981963928,501
2023-05-22 12:00:00,47.26323319027182,2043.1512859304084,4657.163531114327,702
2023-05-22 16:00:00,48.67922374429224,2015.8962605548854,4427.303754266211,887
2023-05-22 20:00:00,49.92045454545455,1692.225806451613,3689.312977099237,265
2023-05-23 00:00:00,,,,0
2023-05-23 04:00:00,,,,0
2023-05-23 08:00:00,,,,0
2023-05-23 12:00:00,,,,0
2023-05-23 16:00:00,,,,0
2023-05-23 20:00:00,,,,0
2023-05-24 00:00:00,,,,0
2023-05-24 04:00:00,,,,0
2023-05-24 08:00:00,,,,0
2023-05-24 12:00:00,,,,0
2023-05-24 16:00:00,,,,0
2023-05-24 20:00:00,,,,0
2023-05-25 00:00:00,,,,0
2023-05-25 04:00:00,,,,0
2023-05-25 08:00:00,,,,0
2023-05-25 12:00:00,,,,0
2023-05-25 16:00:00,,,,0
2023-05-25 20:00:00,,,,0
2023-05-26 00:00:00,,,,0
2023-05-26 04:00:00,,,,0
2023-05-26 08:00:00,47.90134529147982,2496.764705882353,4726.576576576576,225
2023-05-26 12:00:00,47.07392473118279,2327.034236804565,4650.607287449393,749
2023-05-26 16:00:00,49.05395232120452,1895.986541049798,4566.834170854271,805
2023-05-26 20:00:00,51.785714285714285,1737.0401606425703,4142.696629213483,269
2023-05-27 00:00:00,52.406451612903226,1421.2364864864865,3867.0967741935483,156
2023-05-27 04:00:00,53.201219512195124,2354.85625,4417.073170731707,167
2023-05-27 08:00:00,48.063559322033896,2132.861047835991,4538.3795309168445,476
2023-05-27 12:00:00,50.66124661246612,1570.2554112554112,3909.2391304347825,742
2023-05-27 16:00:00,51.0514096185738,1533.4628975265018,4066.9449081803004,605
2023-05-27 20:00:00,49.26373626373626,1466.0791666666667,3804.014598540146,278
2023-05-28 00:00:00,58.12820512820513,1269.2014925373135,3558.411214953271,238
2023-05-28 04:00:00,56.805263157894736,2177.2985074626868,4149.444444444444,198
2023-05-28 08:00:00,48.8544776119403,2573.5180722891564,4794.0298507462685,270
2023-05-28 12:00:00,49.95757575757576,1637.6407766990292,4173.082706766917,670
2023-05-28 16:00:00,50.66193181818182,1768.0152671755725,4282.9059829059825,705
2023-05-28 20:00:00,49.976,1643.2672413793102,3730.9236947791164,252
2023-05-29 00:00:00,51.1764705882353,2484.9545454545455,3909.8039215686276,51
2023-05-29 04:00:00,49.254355400696866,3932.9586466165415,5489.084507042254,290
2023-05-29 08:00:00,45.932721712538225,2385.4464285714284,4733.640552995392,661
2023-05-29 12:00:00,46.70514603616134,2463.3958333333335,4614.825174825175,725
2023-05-29 16:00:00,48.444082519001086,2031.5760368663593,4387.908496732026,929
2023-05-29 20:00:00,49.17991631799163,1494.3394495412845,3820.083682008368,240
2023-05-30 00:00:00,45.416666666666664,1920.3529411764705,3777.1428571428573,36
2023-05-30 04:00:00,47.77007299270073,3525.62109375,5126.470588235294,278
2023-05-30 08:00:00,45.91778523489933,2659.8078994614,5036.3175675675675,599
2023-05-30 12:00:00,46.728658536585364,2525.9034369885435,4708.422664624809,664
2023-05-30 16:00:00,47.427718040621265,1847.4076923076923,4281.664656212304,844
2023-05-30 20:00:00,49.01119402985075,1636.3545816733067,3993.3333333333335,270
2023-05-31 00:00:00,,,,0
2023-05-31 04:00:00,,,,0
2023-05-31 08:00:00,,,,0
2023-05-31 12:00:00,,,,0
2023-05-31 16:00:00,,,,0
2023-05-31 20:00:00,,,,0
2023-06-01 00:00:00,49.06382978723404,1526.0,3980.851063829787,47
2023-06-01 04:00:00,48.02888086642599,2928.306818181818,5250.18315018315,280
2023-06-01 08:00:00,46.72964669738863,2222.4479338842975,4680.650154798762,654
2023-06-01 12:00:00,47.1474358974359,2070.364010989011,4465.816326530612,789
2023-06-01 16:00:00,48.84663212435233,1897.3009049773755,4364.1430073606725,966
